furniture, ,"('that because you roll on the furniture on those little mommy and daddy bed you just roll over on a mommy and daddy bed', 'Investigator')","[0, 'that because you roll on the furniture on those little mommy and daddy bed you just roll over on a mommy and daddy bed']",bed,26.5262120372082,male,Clark
clothes, ,"('this be another clothes see it just like this shirt', 'Investigator')","[0, 'this be another clothes see it just like this shirt']",shirt,30.1977453335797,male,Clark
food, ,"('it a toy apple it a fake apple so she not steal any real food', 'Mother')","[0, 'it a toy apple it a fake apple so she not steal any real food']",apple,30.8876978993408,male,Clark
toy, ,"('that be fun and I play wife my toy after go to play wife my toy and read a book', 'Target_Child')","[0, 'that be fun and I play wife my toy after go to play wife my toy and read a book']",book,32.0992217499333,male,Clark
toy, ,"('when do you play with your toy and read a book', 'Investigator')","[0, 'when do you play with your toy and read a book']",book,32.0992217499333,male,Clark
toy, ,"('the pudgy book of toy', 'Mother')","[0, 'the pudgy book of toy']",book,13.42738,female,NewEngland
toy, ,"('the pudgy book of toy', 'Mother')","[0, 'the pudgy book of toy']",book,13.42738,female,NewEngland
toy, ,"('the pudgy book of toy', 'Mother')","[0, 'the pudgy book of toy']",book,13.42738,female,NewEngland
toy, ,"('well there no more book but there be other toy here', 'Mother')","[0, 'well there no more book but there be other toy here']",book,27.42767,female,NewEngland
toy, ,"('toy train', 'Target_Child')","[0, 'toy train']",train,28.09914,male,Brown
toy, ,"('ball play toy', 'Target_Child')","[0, 'ball play toy']",ball,28.09914,male,Brown
toy, ,"('ball play toy', 'Target_Child')","[0, 'ball play toy']",ball,28.09914,male,Brown
toy, ,"('ball play toy', 'Target_Child')","[0, 'ball play toy']",ball,28.09914,male,Brown
toy, ,"('ball play toy', 'Target_Child')","[0, 'ball play toy']",ball,28.09914,male,Brown
toy, ,"('ball play toy', 'Target_Child')","[0, 'ball play toy']",ball,28.09914,male,Brown
toy, ,"('ball play toy', 'Target_Child')","[0, 'ball play toy']",ball,28.09914,male,Brown
toy, ,"('why do you put some of your doll back in your toy box', 'Father')","[0, 'why do you put some of your doll back in your toy box']",doll,30.65771,female,Brown
toy, ,"('bring toy and little doll', 'Target_Child')","[0, 'bring toy and little doll']",doll,31.59202,female,Haggerty
food, ,"('see fish and food and apple', 'Mother')","[0, 'see fish and food and apple']",apple,19.00039,female,McCune
toy, ,"('you go rake look at all these toy and book and thing', 'Mother')","[0, 'you go rake look at all these toy and book and thing']",book,17.85458,male,Providence
toy, ,"('please little blue engine cry all the doll and toy will you pull our train over the mountain', 'Mother')","[0, 'please little blue engine cry all the doll and toy will you pull our train over the mountain']",doll,19.46036,male,Providence
toy, ,"('please little blue engine cry all the doll and toy will you pull our train over the mountain', 'Mother')","[0, 'please little blue engine cry all the doll and toy will you pull our train over the mountain']",train,19.46036,male,Providence
toy, ,"('slow the little blue engine begin to move I think I can I think I can I think I can and up the mountain she go with a train full of toy', 'Mother')","[0, 'slow the little blue engine begin to move I think I can I think I can I think I can and up the mountain she go with a train full of toy']",train,19.46036,male,Providence
toy, ,"('hooray hooray cry all the doll and toy', 'Mother')","[0, 'hooray hooray cry all the doll and toy']",doll,19.46036,male,Providence
toy, ,"('you want play with the toy train should we put the ambulance in the hospital', 'Mother')","[0, 'you want play with the toy train should we put the ambulance in the hospital']",train,26.72334,male,Providence
toy, ,"('book toy', 'Target_Child')","[0, 'book toy']",book,19.46036,male,Providence
toy, ,"('and put him on a shelf in the toy department with all the other animal and doll', 'Mother')","[0, 'and put him on a shelf in the toy department with all the other animal and doll']",doll,21.85466,male,Providence
animal, ,"('the animal doctor you make the cat', 'Target_Child')","[0, 'the animal doctor you make the cat']",cat,34.16497,male,Providence
toy, ,"('everyday everywhere baby like toy rattle and top and book that will tear old pot and pan and a fuzz brown bear', 'Mother')","[0, 'everyday everywhere baby like toy rattle and top and book that will tear old pot and pan and a fuzz brown bear']",book,15.75597,female,Providence
toy, ,"('you know maybe I put the train track away and bring it out in a couple of month it seem like a new toy to her', 'Mother')","[0, 'you know maybe I put the train track away and bring it out in a couple of month it seem like a new toy to her']",train,22.72326,female,Providence
animal, ,"('what animal do you see a cow say moo', 'Mother')","[0, 'what animal do you see a cow say moo']",cow,23.8547,female,Providence
animal, ,"('and both this little kitty cat and this little animal be both musician because he play the flute', 'Mother')","[0, 'and both this little kitty cat and this little animal be both musician because he play the flute']",cat,25.03337,female,Providence
food, ,"('look at all the yum food peach lemon apple orange', 'Mother')","[0, 'look at all the yum food peach lemon apple orange']",apple,19.62463,female,Providence
toy, ,"('box hold toy book and clothes', 'Mother')","[0, 'box hold toy book and clothes']",book,33.1321,female,Providence
toy, ,"('there be the ball they go with this toy do they', 'Mother')","[0, 'there be the ball they go with this toy do they']",ball,20.26325,female,Providence
furniture, ,"('furniture mean sofa and chair and', 'Mother')","[0, 'furniture mean sofa and chair and']",chair,23.23046,female,Providence
toy, ,"('I think she throw the ball with that toy', 'Mother')","[0, 'I think she throw the ball with that toy']",ball,24.13191,female,Providence
animal, ,"('animal do use pot except cat who live in the house use cat pot', 'Mother')","[0, 'animal do use pot except cat who live in the house use cat pot']",cat,27.78907,female,Providence
animal, ,"('well animal do usual do that although cat and some animal do clean themselves up after they poop or pee in the pot', 'Mother')","[0, 'well animal do usual do that although cat and some animal do clean themselves up after they poop or pee in the pot']",cat,27.78907,female,Providence
food, ,"('you could have almond butter on bread or bear food', 'Mother')","[0, 'you could have almond butter on bread or bear food']",bread,32.36206,female,Providence
toy, ,"('we have a toy book', 'Target_Child')","[0, 'we have a toy book']",book,30.82199,female,Providence
animal, ,"('no no dog be the animal of the week', 'Target_Child')","[0, 'no no dog be the animal of the week']",dog,35.46069,female,Providence
animal, ,"('I do know if cow like that in particular but I think some other animal do', 'Mother')","[0, 'I do know if cow like that in particular but I think some other animal do']",cow,35.46069,female,Providence
toy, ,"('oh this be a book about toy', 'Mother')","[0, 'oh this be a book about toy']",book,22.39471,female,Providence
toy, ,"('toy train how many block in this pattern', 'Mother')","[0, 'toy train how many block in this pattern']",train,34.92063,female,Providence
animal, ,"('animal the dog be a animal', 'Mother')","[0, 'animal the dog be a animal']",dog,29.16487,female,Sachs
animal, ,"('what about cat and gorilla and giraffe those be all animal', 'Mother')","[0, 'what about cat and gorilla and giraffe those be all animal']",cat,29.16487,female,Sachs
toy, ,"('that be a little toy doll', 'Mother')","[0, 'that be a little toy doll']",doll,15.00031,female,Bernstein
animal, ,"('that not the cow jump over the moon what that animal we see at the zoo yesterday', 'Mother')","[0, 'that not the cow jump over the moon what that animal we see at the zoo yesterday']",cow,25.00051,female,Bernstein
toy, ,"('that not a toy but there be a book', 'Mother')","[0, 'that not a toy but there be a book']",book,25.39477,female,Valian
toy, ,"('and then the little train and all the doll and toy be so sad', 'Mother')","[0, 'and then the little train and all the doll and toy be so sad']",doll,21.65753,female,Valian
toy, ,"('and then the little train and all the doll and toy be so sad', 'Mother')","[0, 'and then the little train and all the doll and toy be so sad']",train,21.65753,female,Valian
toy, ,"('then the little train and the doll and toy be ready to cry but the clown say here come another little engine and they say', 'Mother')","[0, 'then the little train and the doll and toy be ready to cry but the clown say here come another little engine and they say']",doll,21.65753,female,Valian
