toy, ,"('do you ever play any game', 'Adult')","[0, 'do you ever play any game']",game,48.0009856465225,male,VanKleeck
toy, ,"('it a big play ball', 'Adult')","[0, 'it a big play ball']",ball,48.0009856465225,male,VanKleeck
toy, ,"('no you can play the game if you do play the rubber band back', 'Mother')","[0, 'no you can play the game if you do play the rubber band back']",game,49.493829442083,male,Brown
vehicle, ,"('do we ride horse while we be in Texas', 'Mother')","[0, 'do we ride horse while we be in Texas']",horse,50.5595597445533,male,Brown
food, ,"('do you eat my chicken', 'Investigator')","[0, 'do you eat my chicken']",chicken,48.4609540236966,male,Brown
food, ,"('do you eat my chicken', 'Investigator')","[0, 'do you eat my chicken']",chicken,48.4609540236966,male,Brown
food, ,"('yes my_goodness you must have be eat your egg for breakfast', 'Mother')","[0, 'yes my_goodness you must have be eat your egg for breakfast']",egg,51.2967412061849,male,Brown
vehicle, ,"('in_case you want to ride your car on it', 'Investigator')","[0, 'in_case you want to ride your car on it']",car,52.0339226678166,male,Brown
furniture, ,"('I think you need to use the water out_of there first and then you may use some more', 'Mother')","[0, 'I think you need to use the water out_of there first and then you may use some more']",water,49.493829442083,male,Brown
food, ,"('you will eat tiger', 'Mother')","[0, 'you will eat tiger']",tiger,54.7896260703505,male,Brown
furniture, ,"('what will you use a shower for', 'Mother')","[0, 'what will you use a shower for']",shower,49.493829442083,male,Brown
vehicle, ,"('will you like to go down and ride on the train', 'Mother')","[0, 'will you like to go down and ride on the train']",train,49.493829442083,male,Brown
vehicle, ,"('you do want to ride on the train', 'Mother')","[0, 'you do want to ride on the train']",train,49.493829442083,male,Brown
vehicle, ,"('I like to ride on the boat', 'Mother')","[0, 'I like to ride on the boat']",boat,55.0339842707242,male,Brown
food, ,"('be you go to eat your apple', 'Investigator')","[0, 'be you go to eat your apple']",apple,54.7896260703505,male,Brown
toy, ,"('you will let him play with the puzzle', 'Mother')","[0, 'you will let him play with the puzzle']",puzzle,55.0339842707242,male,Brown
toy, ,"('no Diandra you not to play with the crayon', 'Mother')","[0, 'no Diandra you not to play with the crayon']",crayon,57.0668802234132,male,Brown
food, ,"('I eat the mouse', 'Investigator')","[0, 'I eat the mouse']",mouse,58.0669007577158,male,Brown
food, ,"('let eat the sandwich', 'Mother')","[0, 'let eat the sandwich']",sandwich,48.1652600669418,female,Brown
food, ,"('oh he will eat the bird', 'Mother')","[0, 'oh he will eat the bird']",bird,49.3624099057475,female,Brown
toy, ,"('do you play game', 'Investigator')","[0, 'do you play game']",game,51.2310314380172,female,Brown
clothes, ,"('and be wear a hat', 'Investigator')","[0, 'and be wear a hat']",hat,52.0339226678166,female,Brown
furniture, ,"('you do use milk do you', 'Mother')","[0, 'you do use milk do you']",milk,51.4281607425204,female,Brown
furniture, ,"('everyone I ever know from California never use milk', 'Mother')","[0, 'everyone I ever know from California never use milk']",milk,51.4281607425204,female,Brown
furniture, ,"('use this pencil honey', 'Mother')","[0, 'use this pencil honey']",pencil,50.7566890490564,female,Brown
furniture, ,"('Sarah why do you use this pencil', 'Mother')","[0, 'Sarah why do you use this pencil']",pencil,50.7566890490564,female,Brown
clothes, ,"('they do wear shoe in their boot', 'Father')","[0, 'they do wear shoe in their boot']",shoe,50.2967206718824,female,Brown
clothes, ,"('she wear a coat', 'Mother')","[0, 'she wear a coat']",coat,51.2310314380172,female,Brown
toy, ,"('do play with those book', 'Mother')","[0, 'do play with those book']",book,50.5267048604694,female,Brown
clothes, ,"('why will a dog wear a coat', 'Investigator')","[0, 'why will a dog wear a coat']",coat,52.8224398858293,female,Brown
furniture, ,"('nobody from California ever use milk', 'Mother')","[0, 'nobody from California ever use milk']",milk,52.0339226678166,female,Brown
clothes, ,"('somebody wear new shoe', 'Investigator')","[0, 'somebody wear new shoe']",shoe,53.7238957678802,female,Brown
toy, ,"('you play fun game today', 'Investigator')","[0, 'you play fun game today']",game,52.0339226678166,female,Brown
clothes, ,"('why be your Mommy wear that hat Sarah', 'Investigator')","[0, 'why be your Mommy wear that hat Sarah']",hat,53.2639273907062,female,Brown
food, ,"('blow her nose while she eat candy', 'Investigator')","[0, 'blow her nose while she eat candy']",candy,56.4282634140331,female,Brown
food, ,"('what be you eat cookie now for', 'Mother')","[0, 'what be you eat cookie now for']",cookie,55.3625331115629,female,Brown
food, ,"('you do like to eat cookie', 'Investigator')","[0, 'you do like to eat cookie']",cookie,54.7896260703505,female,Brown
food, ,"('yeah but you do eat that cheese like that', 'Mother')","[0, 'yeah but you do eat that cheese like that']",cheese,54.1653832727571,female,Brown
vehicle, ,"('have you ever ride on a horse before', 'Investigator')","[0, 'have you ever ride on a horse before']",horse,57.3954290642518,female,Brown
